ID's,Predictions
16165.0,-12948.132828642361
16976.0,4879.44356687684
13586.0,-21804.338034305423
19410.0,4113.06584111905
13542.0,-4692.430310273445
19105.0,-4664.012504524026
19973.0,8649.143520393684
14026.0,14360.32714098905
11506.0,-5509.6598894027675
11425.0,10033.678763383741
13730.0,11823.494757520502
13253.0,-1372.6878878093175
10186.0,2695.078866668153
10809.0,-13947.504936440979
11795.0,-806.4239378755647
18543.0,-861.0439770912126
18362.0,21651.610533724463
13995.0,-9465.405479175857
10536.0,-9631.629489768571
14044.0,-5100.732656486691
19927.0,-10991.975355732102
17615.0,-2744.912638090347
18727.0,-24608.35179341189
18771.0,-17913.395242441486
13751.0,12128.749923689107
14283.0,-9776.283901577646
18190.0,-6836.7838277243245
17278.0,17564.01530600896
10752.0,-446.34349279075883
12564.0,12908.433987081617
11398.0,631.2255418394419
19817.0,-3600.7521641521453
14156.0,4582.021371136448
12295.0,-16718.443286266025
15417.0,-5388.1685492109145
18793.0,14728.815555573889
16618.0,-3301.9017968668954
14281.0,12143.024437955957
14392.0,5819.52510669212
18011.0,-17723.743474149007
15583.0,-1763.0147976282633
10853.0,-8942.329086186734
17807.0,-15392.40029465402
15393.0,236.18670557432995
13289.0,6400.982500396906
19822.0,6227.195229812425
18886.0,-2255.559251825556
10177.0,-979.3213878353661
14577.0,-27119.227108874602
18219.0,4509.184307358621
14509.0,-4409.70329566813
14527.0,4596.959065633609
13842.0,-10630.781169818794
14454.0,4180.51961468912
16119.0,6516.077068909518
13938.0,-18815.095350971133
16049.0,30869.932803067724
11768.0,16122.89976187921
12562.0,-18901.310441243484
19072.0,-25554.505963316566
14570.0,-10634.328875778496
15242.0,9572.457688723856
19577.0,-10370.010494900216
13699.0,1338.88404247469
11489.0,8949.545207429295
10405.0,812.54871789934
16463.0,-4705.0385189014105
18427.0,-1262.3154032364635
17779.0,-5793.20674582859
19503.0,-12964.61679199544
18055.0,-4393.082316804804
14554.0,10342.84375683361
11991.0,6579.831979303381
16016.0,11280.229157325042
14763.0,2551.4969945738826
12176.0,10230.970746176417
16500.0,-7592.0765681939365
18573.0,-3686.422874087362
15997.0,21622.599789540094
11663.0,15099.32211613377
17710.0,981.1149265602241
18226.0,-18284.588762852727
16116.0,19523.766720366086
19502.0,-6303.832301253604
10649.0,-17963.587444807446
11084.0,8264.828017444966
19327.0,-4442.56863890672
10637.0,-9061.319056178685
11760.0,-8278.077639513343
13449.0,-29548.98185828001
15935.0,-3671.861962229622
11072.0,24091.530915818334
17281.0,4743.435127349493
15610.0,751.4758482213786
12145.0,4932.217122098829
13466.0,-12703.480035180113
17722.0,-22219.41557617011
17284.0,-5290.980391742697
13237.0,-10655.296915738396
16664.0,515.8297718359989
18592.0,-12805.489281107106
10210.0,22184.956356212308
18383.0,-24999.244878936588
13584.0,-9334.40566656258
14105.0,-3814.8862520772814
16851.0,6596.911924000396
14346.0,-24649.33893337949
11572.0,-24150.89782531157
11851.0,3529.3968431142994
19382.0,-13435.655442506164
13313.0,2428.51977378723
18996.0,-7895.139434502455
13389.0,9974.35643828217
10441.0,3722.226675872363
15762.0,13092.824568968983
18406.0,-19100.13446589113
14788.0,9036.887659017268
14524.0,-5425.322065062812
16412.0,-3783.422320810195
17011.0,15464.628402506823
19109.0,17771.42972880019
12360.0,9860.471723403864
19737.0,-15792.984333951066
18685.0,734.0837946372216
14151.0,-10651.408184490456
17459.0,19527.544384989662
15394.0,8219.540011532254
16874.0,-11304.33841605181
17767.0,-16076.856011757845
19352.0,10497.124318364813
17268.0,-1434.6507908211174
12073.0,3605.3205143007344
13015.0,-16437.76832574041
19340.0,2616.8436553223496
18682.0,-21781.969590139994
16552.0,13667.06774448385
18528.0,-13238.088770731563
12495.0,21908.04579660487
19558.0,-15303.912540129622
19171.0,-12599.609256098633
15043.0,2505.932129938581
15417.0,12810.702445808764
19232.0,1538.4978364345386
14602.0,-16655.496692613724
14575.0,-3566.2954143959514
13755.0,-4341.177706282169
18810.0,2049.7517168962754
12265.0,13495.565276094605
18386.0,-1081.2359754842194
12881.0,6434.489842294077
10829.0,2110.509716884467
18570.0,-5328.060906403756
10649.0,2999.614804916534
10694.0,7867.068036740435
18455.0,13628.05568210628
19978.0,-12740.614904469141
18559.0,-25168.039844096722
14255.0,3373.517316792219
13406.0,-5111.194615843225
12497.0,-5152.105374324073
10297.0,18541.281560017025
12814.0,-10341.388976264301
12860.0,3306.730114506282
17062.0,2144.3247882356627
15484.0,-13527.391972262843
18760.0,13391.505961656125
19591.0,-724.3819357255908
16925.0,11510.804988640273
16229.0,10891.993158015664
11394.0,-4892.816907651645
15441.0,-22632.78756130262
12012.0,-10724.887974925614
19874.0,10761.286620818853
13265.0,3929.7604374565167
18499.0,-24436.851254037403
13782.0,9624.772094616848
15564.0,12933.30413925728
10159.0,3251.4189522636752
17812.0,20561.84208439209
15720.0,5613.89205095386
17952.0,-5438.171982501018
15372.0,2485.7672760771557
19327.0,7136.080563582649
13753.0,15952.743086940758
14852.0,12062.714234511273
12675.0,-4570.940877806812
14249.0,-15552.934377863225
13963.0,-10214.015901315992
16465.0,7047.371294093108
12064.0,9586.110487827144
17594.0,-13389.41415960214
13674.0,4489.415954764312
17797.0,-7034.448741384916
13003.0,-2822.677947415897
10006.0,2340.123858290909
15017.0,-15063.738294787887
18981.0,-5477.031113199502
11492.0,-9727.217512101557
12135.0,10765.190722764648
16850.0,-1423.393407277778
17430.0,-27643.644800897455
13878.0,-356.2741769889333
12367.0,-9715.39906303193
11987.0,8522.410345378725
16139.0,-4084.8733046507564
10728.0,9834.268746923619
14578.0,3143.2461813096625
11055.0,-374.77527491195536
17575.0,7751.196785565495
18481.0,-3129.4053385265356
12694.0,15432.987901255421
11635.0,-5428.800180063254
18145.0,-455.8239459866552
13886.0,8862.377611104275
13749.0,5265.33995707957
14724.0,-3176.7302437010744
15962.0,-5841.808324970616
12678.0,-9849.60174236108
17953.0,-16053.239140374091
12103.0,-10049.825918327879
12186.0,4476.102982914053
14027.0,-11226.842970483765
19364.0,-456.3432832098613
16204.0,2264.706848485969
12308.0,2661.1952805625424
17813.0,-15146.029439834609
19604.0,9132.65437878656
10484.0,-5152.205692686433
11301.0,-17082.138264226196
17478.0,1155.6435069717622
14472.0,4511.1794739425395
13338.0,-13866.980020440298
12236.0,6147.882630789849
11827.0,5485.178692697355
19728.0,-13698.682741140881
14136.0,-15658.222005782338
11508.0,11808.021269991912
12211.0,-473.7001868932241
12743.0,6446.2436310957155
13750.0,14234.191737911597
12758.0,8420.653305454642
15479.0,25486.41536189075
15037.0,5596.075625050109
18419.0,2492.828905495632
13846.0,15102.43711839736
16063.0,-12061.479836965962
16120.0,-24043.122867815655
16383.0,-5669.804749977632
17194.0,19014.045232625747
19525.0,7172.525014759512
15782.0,-5630.279142229709
17978.0,3295.810601735061
13260.0,-4604.987571684442
19978.0,-13254.560635412303
11776.0,2129.5405435959237
18879.0,-3258.26809602183
15691.0,16043.416371182933
19349.0,9160.317160481969
14753.0,-1371.6506066833074
17487.0,-5317.556225863591
12268.0,930.482159605797
13901.0,1661.8720555223313
12071.0,-1421.1537228932323
15560.0,9269.258844019716
18975.0,1583.2476443005369
10943.0,-2716.385145634307
18111.0,7055.785267742421
18527.0,-6843.955137135795
19891.0,-2093.2988253666267
14382.0,-299.86898734549095
11662.0,-6737.991121010074
17854.0,-1380.248242333925
14971.0,-5963.468504198444
18074.0,3825.881119789306
12272.0,2531.1413829789935
12020.0,11147.35659858576
17229.0,18807.221386100136
16819.0,1935.4411784869917
13783.0,-14191.783862431803
15872.0,2192.9174158673973
18099.0,16747.226756387132
11983.0,-4009.616390001658
12387.0,-9624.595093598682
12136.0,-3226.1797750063397
15869.0,22964.538286286668
12571.0,17142.819288467537
19610.0,-5404.3092658627465
12264.0,-1851.9979855684712
13961.0,17589.306090370683
19623.0,-15755.438418592787
14413.0,-11742.228931858843
17659.0,-3737.928269956627
18652.0,3987.7519731777493
15466.0,3511.920266362508
14825.0,-10627.282722692778
16928.0,-8145.224684320918
14520.0,-22755.63904018483
19685.0,20209.8805659168
12724.0,-15986.19477342171
17751.0,12367.083652127652
16999.0,14499.240973819393
10873.0,3108.008491635293
16285.0,19304.927545037466
11677.0,5383.336835717378
17419.0,18197.682330023876
10654.0,9486.143689422666
19452.0,-21194.954022797167
12014.0,5539.399919675615
18210.0,-12633.498586683778
16941.0,3558.1714040908896
10318.0,3310.89590593181
13070.0,-10654.179116276624
15929.0,10822.624897545264
11570.0,21540.132233618308
18212.0,-13137.159644780775
11059.0,2808.9609074864907
19960.0,531.2501456631123
18245.0,8924.05191355505
19608.0,4287.167683839812
19293.0,6762.993868377681
19842.0,-6506.434683372564
13347.0,-10638.437426902516
17144.0,-1488.0671233267472
11065.0,-12067.82554033412
14019.0,-42.40591671512691
18452.0,12355.121971216879
16494.0,22943.395471226875
15341.0,-1992.709729684767
17434.0,2828.3362047848364
11183.0,2723.6131623207907
19379.0,5575.360202312772
13298.0,-17633.06658627735
12496.0,-1677.112055591482
15120.0,3761.5236924411674
17642.0,-16768.04448821952
12162.0,-7723.263657398144
17188.0,1296.4974981068874
13599.0,7898.218688874461
11512.0,-2769.252206823753
15963.0,21727.65593881356
19671.0,5144.653396605907
19617.0,5075.9286562372035
12576.0,-3419.3407750779475
11818.0,11316.98106850092
11269.0,-9386.04113092526
14484.0,3421.1378186907846
13267.0,-7051.968791720192
13713.0,-10481.229664295308
19398.0,18173.01501391596
18891.0,-8641.464386645546
15247.0,5546.689362291658
16933.0,-9562.0571341118
13729.0,-3148.5785746637603
15784.0,6427.6325415938545
10193.0,-8177.386872080891
12868.0,16319.39465490945
19985.0,5480.171181635525
13859.0,-6533.753145406047
17705.0,-8314.302291579137
10900.0,8119.281983449441
10696.0,-1575.457607613818
11822.0,2921.9005690143763
16670.0,-3308.8585073902977
15021.0,13589.61116573393
14346.0,13533.407715549265
17104.0,-1128.4480229974583
11291.0,-10338.918837332787
12094.0,22009.68016875339
16878.0,-2002.7156380137353
13245.0,7362.567519764394
18072.0,4259.181280880342
10426.0,19664.495552455446
12372.0,4910.0448691245465
16992.0,4622.558154714611
16507.0,-5239.783125682677
10999.0,-9847.35976363584
19742.0,11403.197154917514
19311.0,2413.2063248677355
19213.0,4950.295134161073
19079.0,1632.7055765876958
16537.0,3114.770805038736
16338.0,-29250.69420337288
16297.0,6654.610427665947
13678.0,-5973.012264775007
12779.0,11984.339717061643
19663.0,-97.92275860078409
10327.0,11452.736253899542
12229.0,-5245.964651203123
19878.0,-10897.70589534988
17661.0,3414.0885350660124
10006.0,-3088.40840812836
14785.0,-3193.2123175167626
15836.0,-11750.678129417029
18468.0,4582.392349969159
15532.0,-19584.30896158812
10078.0,7264.5061512930815
15254.0,-8408.205065781447
17419.0,-2746.6578495851895
12106.0,11326.354761212191
12081.0,-22570.133971603176
16056.0,3345.2912357348014
17040.0,-14871.575730613104
12314.0,-344.26041197479395
14290.0,11797.32580294586
17067.0,-1137.9250746163937
13494.0,-2295.661809293482
18746.0,-1934.8724514819887
17479.0,7130.764231501423
12293.0,7378.3423187595745
14755.0,18144.855146872116
11080.0,2668.0367435385174
13740.0,-2253.978298083127
16905.0,-9881.618284682449
13328.0,4070.5729350203846
10247.0,11942.197520504626
10252.0,-10912.65235306375
11216.0,8972.778864288008
13585.0,9668.234791578812
10345.0,23587.910367554832
16676.0,-6730.997177193412
13896.0,10864.71280194119
18348.0,-5840.6649795734365
13161.0,17876.666661635372
13217.0,7033.430366195094
17446.0,-8288.642489927715
18634.0,9111.20764031433
17200.0,17416.208827660794
16829.0,-11051.07588535549
14716.0,9825.154047645572
12919.0,15015.146867962869
15146.0,30933.422919080687
13165.0,-1366.5224517861143
16271.0,14510.393019393983
19589.0,4188.485071548041
13825.0,-2239.9101339892422
14254.0,7362.917440751795
12243.0,-8183.145374385949
11368.0,-7495.787166777766
18620.0,-3574.499657183639
19321.0,8592.275963609958
13180.0,-640.3030233401096
12935.0,-1852.2546552639005
12920.0,28689.217718035507
14619.0,11985.948293041536
10202.0,12369.695760925946
13348.0,-10923.914213832355
16377.0,19810.62396098224
18909.0,30447.65814733314
11676.0,-1431.5761878117316
15456.0,2023.994338189888
14163.0,-372.0683271428416
10005.0,2696.374355619579
17012.0,12640.35687745505
18193.0,10701.508604701405
19219.0,5626.3809851215365
15504.0,3434.696992626174
19316.0,-14392.989882933105
12723.0,8387.603629023519
16462.0,3488.7684000969925
12529.0,12617.823661821001
12099.0,9072.577847121469
11369.0,3466.6423521318866
15486.0,16219.206156924347
19391.0,3744.566641729275
14050.0,3325.5510606072385
18051.0,-1331.040827254149
13734.0,16422.3263679948
17035.0,3260.972009180387
16250.0,-6986.861403335989
17048.0,-10802.534718561603
12958.0,-24141.504371135874
10253.0,10091.7479257556
11127.0,7636.780440992267
10042.0,13777.683628824001
17029.0,-9272.246001431855
14028.0,-10015.814800254377
18637.0,4000.8373365701814
12463.0,-10404.55954156609
14896.0,-19213.438663301444
15434.0,8563.371608130508
17107.0,3619.5961501950637
15026.0,-3099.886460266558
15906.0,7863.599625347078
12228.0,-13337.867984245071
11806.0,-2317.4848098450066
17977.0,-5035.0730987478455
11294.0,-11195.614550583085
15387.0,17343.171582822004
10748.0,843.6332825239989
13800.0,9655.762900280859
15124.0,-19268.533903454776
15406.0,2170.8292365097723
11955.0,10639.861344429217
18756.0,1249.41630726934
14945.0,-6767.796822750585
18049.0,2042.1653301865433
18076.0,-17343.193089456265
11716.0,-10254.57588980197
19020.0,17738.846524742603
12121.0,750.5051863557009
14525.0,15047.86963834598
19321.0,5333.79257210773
15223.0,1381.4988914142873
13252.0,-4852.384520695196
18504.0,18769.047499312677
14318.0,7537.65918461406
14685.0,-9268.8255189965
17311.0,4901.023925053371
11579.0,-7392.164737999693
12094.0,5498.367264931055
16467.0,-12251.294593811423
19955.0,10301.394737177146
13939.0,13012.276883769888
12851.0,1188.0619586731125
19103.0,-3328.567750292257
12528.0,5515.851506518403
14608.0,5691.0396836332375
10825.0,19996.720396876754
14697.0,-13285.80651280152
11525.0,10921.129316611656
17653.0,4738.430546240389
13084.0,-16545.819441730684
12273.0,-7009.121276014218
12891.0,9683.787889758096
10097.0,-7827.255991182763
16658.0,-2190.106487330943
16358.0,-2907.0995180262853
15141.0,20236.05474679947
10601.0,161.15283964135904
19746.0,18729.452348439703
19310.0,4851.879181570138
15481.0,-8183.675564135985
17643.0,-7566.072923149341
13464.0,4040.1846975525964
12440.0,298.86013740013414
12291.0,-4785.3447949691945
13597.0,-710.7826617664709
17558.0,-5319.095002434378
16328.0,-11873.874242859434
13812.0,2238.368340787777
10898.0,-3495.1070449691742
19349.0,3815.481394853619
16708.0,28444.2205552805
10897.0,9058.164869004855
11441.0,12810.491310403366
10747.0,19727.550848977662
17503.0,-4834.613903082583
12571.0,1231.6750875553575
17537.0,1786.9693694617058
15157.0,-5480.346992224191
18818.0,9208.299753946274
14954.0,-7222.378518975728
12841.0,7203.742364359741
10126.0,-7846.606651445541
11228.0,-11187.921331910755
15984.0,-8523.89041116563
19094.0,-4650.787722935594
17662.0,4770.616488868424
12138.0,6103.319438035829
19005.0,-15279.285304559966
15250.0,-13855.931373502068
15010.0,7209.3485108155355
12113.0,-6090.243817351043
10792.0,-6233.743435755191
11172.0,16239.078384174272
10801.0,6803.771643169426
16493.0,15877.584973216452
18390.0,2550.8440392357816
12339.0,3120.8615849320668
10273.0,2904.718168625896
18228.0,6660.46879138768
14740.0,-6141.71108984911
15999.0,-10306.481058459593
15104.0,9174.871426060663
14519.0,-1511.687823559898
11424.0,-35150.22226756159
12740.0,9808.126069901888
12017.0,-10183.141725675905
16884.0,-11328.20072046536
18162.0,7993.73499038071
11971.0,-7601.11358523798
18003.0,-6984.631839340505
19740.0,-700.3776323474298
10438.0,134.78907020357036
17955.0,-3627.8612119158033
10116.0,4278.940710765905
16338.0,61.82071132705937
14663.0,10875.453491216764
11617.0,-6330.83779515461
12195.0,1912.4419653112868
13009.0,-3709.998527196395
17198.0,10148.286006181768
15305.0,14590.560494925285
11744.0,3823.946607057204
10701.0,6749.64251590093
15204.0,-5169.669649177781
15394.0,2226.4892992206724
16953.0,3427.3885002076586
13727.0,12920.718591093144
13042.0,3342.9014221724865
12362.0,-48332.2353936001
11975.0,5010.841963460743
14070.0,-4199.847684188704
16827.0,-1547.9638130920184
17088.0,4226.511550426987
14885.0,6887.735761797157
18449.0,8836.482339300232
18169.0,1024.1385764655574
19214.0,-12858.007836724066
17637.0,-21863.910951228852
19980.0,-6344.9281954495245
19199.0,-12794.306426692037
12011.0,-16593.326294032468
11567.0,2974.3060131104216
19782.0,-13639.788939643582
11204.0,31755.708238131403
11437.0,-1571.4127184453957
19598.0,1354.1589856382507
12129.0,-14604.07848096516
18055.0,-2962.3242826336773
13407.0,12219.446351944009
19322.0,-19648.4070545629
12092.0,17278.746376683965
16204.0,5003.168437556587
15863.0,2651.6723770592107
11176.0,1639.9865959603183
12386.0,12222.790934298766
10834.0,-10865.755472508074
15987.0,-13901.38569906114
13383.0,3667.575114017124
18512.0,3686.7655324262564
10275.0,-5775.598311613788
10139.0,7365.053763689959
18845.0,2322.4069156677065
18675.0,-2353.505832782435
18930.0,29118.47795732896
11916.0,8942.23606456959
11689.0,9336.703035594544
11658.0,-9420.86963103198
15524.0,-1884.576847392326
11024.0,-1750.8478133456692
13170.0,1286.2625175477033
12172.0,10196.68645008759
12586.0,-4236.643110329521
13513.0,24202.228003221357
14294.0,-4785.912440661839
10923.0,-9875.714223084053
10424.0,-6877.710912067562
14473.0,-7662.84287679266
14544.0,13606.888666345048
11712.0,16405.39837211904
11684.0,-6028.911243172169
12581.0,2048.2043173875168
13310.0,-6167.40321416899
14326.0,-16930.829676831498
16043.0,-3140.0287256412776
17571.0,-2339.967461307101
19897.0,6865.821800679741
17743.0,-3305.039557411287
16530.0,-4759.64454045513
13719.0,-13824.147396404906
17107.0,5617.237933160138
18272.0,-1465.2229912584955
18274.0,-1271.6179508509297
11076.0,-12132.125890887472
17920.0,-6520.028042071753
17216.0,-5631.509706984641
12359.0,23760.076853713264
10752.0,14048.558553756251
17054.0,2049.7513684719906
10497.0,-6000.297202983069
10555.0,-1576.2249351921112
12203.0,8234.350045485993
18684.0,-18283.591039856976
18700.0,13949.508683842094
19313.0,18938.584998427086
18827.0,-5190.4566369499735
11850.0,7311.7921446599885
18416.0,-14107.928349730606
16483.0,-16704.338628350037
15113.0,2496.3528540601574
14006.0,1670.3485876792197
14379.0,8991.533866180853
14069.0,4759.676375331994
17859.0,4849.970820438783
12188.0,14496.826391650453
17636.0,8350.979347027032
16131.0,7716.666227731395
17102.0,14375.520395827385
17955.0,9410.15021649231
12555.0,-4467.244689168021
19438.0,1210.873149142644
15414.0,-5568.379682833317
19167.0,-15486.150398531281
12272.0,17414.092590535263
12369.0,11280.64215752427
12176.0,1542.6322915745504
12271.0,17889.428512579478
10696.0,6249.255959417929
10021.0,1186.2879109627331
12942.0,-3507.011853764574
13281.0,-3224.6922341372247
12044.0,-10043.187920030427
11613.0,-2509.657374436046
18592.0,-12670.348610362971
11660.0,-18042.92263899679
10404.0,3396.970328527082
11053.0,4260.148118885771
11840.0,1830.8939222547297
19906.0,10318.243822169297
17780.0,-7212.811418434904
13519.0,-2359.785839454352
11124.0,21812.696050664414
12720.0,-11119.407586055551
12421.0,-7755.499289777179
15064.0,-3189.724343462669
10974.0,-17799.69327996356
14183.0,-1091.4702110719559
13714.0,-21829.277303147777
14737.0,-10299.668625657445
16575.0,-11950.206448542567
12984.0,17777.2055027782
14969.0,1977.0999171080625
16250.0,-11721.895044514993
15339.0,-17071.947054494056
12205.0,-19250.562428398494
12306.0,15867.112616961625
15566.0,8300.691014542732
19755.0,9958.256283501185
10510.0,18954.62867883897
10964.0,11828.07583580404
16603.0,2210.143995483162
14454.0,9590.041915421436
11178.0,9133.130570614798
18740.0,12419.546473681166
19833.0,10939.656496253157
10811.0,-4062.6228393574943
11227.0,16611.17449267635
18877.0,-26486.20988020978
16374.0,-29668.116539412193
19528.0,17611.37740477537
14260.0,-10087.407678218615
19248.0,-6846.773308867716
15342.0,10872.589283775762
19520.0,-7319.023699613061
17167.0,-35301.052908510144
13737.0,-8418.745870015318
17156.0,11138.996747923104
14794.0,-16795.691214898314
19553.0,3958.108372667719
12058.0,-7660.012623894004
13508.0,-1925.847227618309
18158.0,105.20666283565937
17533.0,-11866.867615875119
19460.0,-24121.884580192815
16476.0,-4999.7848303212
12137.0,6881.279540752923
12308.0,-8181.925251648565
10447.0,14748.076663397858
19886.0,17512.448002033125
16389.0,1697.0298513324149
19766.0,-13963.87748441617
11301.0,-3661.4886623825896
11744.0,-6444.952209666438
12231.0,15733.04650925737
19684.0,3191.445824179649
10006.0,-197.5709454373299
13286.0,-12611.389641409256
11311.0,-2020.7410040702403
13851.0,7897.504713640202
14813.0,15479.003079102293
14675.0,-17790.235520269114
19117.0,12837.198647710948
18938.0,-121.73594031994456
14258.0,10825.51601208074
13180.0,16959.716712566133
15585.0,4758.539870537047
17817.0,-1774.9240495457436
17494.0,18682.571250655565
11582.0,13254.677642309429
14349.0,-5844.044853237186
19363.0,-7047.347770949662
10594.0,-2342.085605942856
18243.0,-4142.118482085424
17300.0,-7059.315550726607
19409.0,-19076.097700337123
11309.0,-22307.10935428872
12246.0,285.73178949985936
18352.0,-91.86869803953833
11011.0,-26981.32383297349
11552.0,11328.755740670882
17393.0,-687.7942434256963
10084.0,-13740.363380038401
11311.0,-436.5769585826029
16025.0,5305.028160272139
14172.0,-25864.477058750486
18168.0,2825.429280396687
16658.0,26863.787303062996
12695.0,-4719.514634066645
12811.0,841.0018582579473
17871.0,3931.1134521950116
16750.0,1336.010352865497
12875.0,-9274.700179353598
10230.0,-12072.21953386859
18488.0,13578.310107184527
16320.0,3476.825457719777
15461.0,-615.2692261965332
16273.0,9844.617564803088
17305.0,11061.393885824795
14412.0,10740.717071320842
10702.0,7914.158035246829
12948.0,-2676.707168343328
11466.0,6682.017599510019
14707.0,-4079.051278541368
16384.0,2869.199315696637
14529.0,21088.45362756099
10007.0,11748.878266473139
15224.0,-25598.58177651854
12740.0,-9754.074995374376
15281.0,10009.243709574414
19637.0,2925.267308474969
19099.0,-6363.121173817512
13662.0,7623.894170131514
11000.0,-12355.724207474126
16217.0,-7927.68119508907
18346.0,-6055.380639904214
10647.0,3221.0638985820424
15813.0,-586.8796176420411
14192.0,-4677.5440515290875
12611.0,18343.077311720328
10488.0,-313.7986885940848
16916.0,-17636.56440123524
18949.0,2149.562219861009
13129.0,-22298.992879759935
14147.0,-3146.0223792666097
13395.0,13307.786545888524
19259.0,-8837.127326800593
19530.0,-6211.129917406588
14354.0,-1547.1977340282897
18734.0,-291.7297687720282
15532.0,27931.46676976635
10172.0,1225.5092676482575
15697.0,1010.6361717928191
12548.0,-5086.1456411856625
10676.0,-3168.653926520975
15979.0,-16209.344791833475
15639.0,-10329.423554486866
15996.0,-7533.9601476500175
17740.0,3193.9818783450846
15942.0,-4674.721262129582
19597.0,1483.4816581497773
11524.0,1298.0127146928746
10461.0,8963.913464615096
13713.0,-18986.43623057742
11273.0,-12505.928497954923
13785.0,-19067.870736830853
18160.0,30386.07626433709
10978.0,-7305.258517651002
18426.0,-7610.899845951605
11360.0,4680.817103538257
16537.0,13253.350956938051
16065.0,-654.6508727982344
19523.0,7493.1647090041115
15769.0,6449.858814653318
19016.0,9232.490919924774
16012.0,-18380.960733208332
